ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6390	"Dtx2"	NA	chrNC_000071.7	+	136057352	136057426	136057355	136057426	136055323	136055461	6390	41,38,53	0,1,2	44,35,34	0,2,0	103	100	1	1.0	1.0,0.974,0.963	1.0,0.944,1.0	-0.002
6391	"Adcy2"	NA	chrNC_000079.7	-	68799986	68800145	68799986	68800128	68805485	68805570	6391	110,121,121	4,8,5	128,117,151	7,11,12	117	100	0.117043240232	0.5458042346715035	0.959,0.928,0.954	0.94,0.901,0.915	0.028
6392	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498246	25498104	25498174	25499554	25499648	6392	57,67,38	0,0,1	71,40,62	1,0,2	172	100	0.554051091379	1.0	1.0,1.0,0.957	0.976,1.0,0.947	0.011
6393	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498243	25498104	25498174	25499554	25499719	6393	31,40,26	0,0,1	41,18,39	1,0,2	169	100	0.55079835197	1.0	1.0,1.0,0.939	0.96,1.0,0.92	0.02
6394	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498246	25498104	25498243	25499554	25499719	6394	26,29,13	0,2,1	31,23,25	1,1,2	103	100	0.536483198184	1.0	1.0,0.934,0.927	0.968,0.957,0.924	0.004
6395	"Kmt2c"	NA	chrNC_000071.7	-	25499554	25499716	25499554	25499648	25500395	25500608	6395	35,27,26	1,0,2	32,13,27	4,0,1	168	100	0.261169986065	0.7977221247077817	0.954,1.0,0.886	0.826,1.0,0.941	0.024
6396	"Kmt2c"	NA	chrNC_000071.7	-	25499554	25499719	25499554	25499648	25500395	25500608	6396	46,46,41	1,0,2	66,35,38	4,0,1	171	100	0.388370737029	0.9379794903637476	0.964,1.0,0.923	0.906,1.0,0.957	0.008
6397	"Kmt2c"	NA	chrNC_000071.7	-	25499554	25499719	25499554	25499716	25500395	25500608	6397	25,30,25	14,11,10	45,29,23	11,7,12	103	100	0.287634118733	0.8331680710041265	0.634,0.726,0.708	0.799,0.801,0.65	-0.061
6398	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498243	25498104	25498174	25503867	25505574	6398	31,38,27	0,0,0	40,17,38	1,0,0	169	100	1	1.0	1.0,1.0,1.0	0.959,1.0,1.0	0.014
6399	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498246	25498104	25498174	25503867	25505574	6399	40,47,33	0,0,0	53,25,50	1,0,0	172	100	1	1.0	1.0,1.0,1.0	0.969,1.0,1.0	0.01
6400	"Kmt2c"	NA	chrNC_000071.7	-	25498104	25498246	25498104	25498243	25503867	25505574	6400	9,9,8	0,0,2	13,8,13	0,0,1	103	100	1	1.0	1.0,1.0,0.795	1.0,1.0,0.927	-0.044
6401	"Kmt2c"	NA	chrNC_000071.7	-	25579487	25579565	25579487	25579562	25580339	25580453	6401	27,30,11	0,2,0	38,15,29	1,0,0	103	100	1	1.0	1.0,0.936,1.0	0.974,1.0,1.0	-0.013
6402	"Kmt2c"	NA	chrNC_000071.7	-	25619882	25620024	25619882	25620021	25648817	25648906	6402	11,9,7	19,17,13	9,8,8	7,16,25	103	100	0.907057663081	1.0	0.36,0.339,0.343	0.555,0.327,0.237	-0.026
6403	"Htt"	NA	chrNC_000071.7	+	35000077	35000245	35000134	35000245	34991604	34991732	6403	5,6,5	50,31,24	3,4,5	50,45,50	157	100	0.127170189433	0.5682864923264288	0.06,0.11,0.117	0.037,0.054,0.06	0.045
6404	"Htt"	NA	chrNC_000071.7	+	35034771	35034848	35034776	35034848	35034368	35034545	6404	62,74,71	1,11,2	83,56,85	9,5,0	105	100	0.832925265796	1.0	0.983,0.865,0.971	0.898,0.914,1.0	0.002
6405	"Dedd"	NA	chrNC_000067.7	+	171158820	171158853	171158824	171158853	171156956	171157094	6405	7,17,20	0,5,2	19,22,39	2,2,0	104	100	0.0856160051613	0.4553523190512247	1.0,0.766,0.906	0.901,0.914,1.0	-0.048
6406	"Dedd"	NA	chrNC_000067.7	+	171158820	171158853	171158824	171158853	171157212	171157260	6406	14,22,23	5,0,0	22,13,30	4,1,0	104	100	0.678672326916	1.0	0.729,1.0,1.0	0.841,0.926,1.0	-0.013
6407	"Dedd"	NA	chrNC_000067.7	+	171158820	171158853	171158824	171158853	171158074	171158175	6407	10,17,12	2,1,1	20,8,24	0,0,0	104	100	0.474818790805	1.0	0.828,0.942,0.92	1.0,1.0,1.0	-0.103
6408	"Plekha6"	NA	chrNC_000067.7	+	133197737	133197940	133197797	133197940	133194303	133194404	6408	24,19,20	28,24,17	39,27,13	11,19,39	160	100	0.574993769506	1.0	0.349,0.331,0.424	0.689,0.47,0.172	-0.076
6409	"Plekha6"	NA	chrNC_000067.7	+	133197737	133197940	133197797	133197940	133197264	133197316	6409	8,15,3	3,3,0	20,14,13	1,0,7	160	100	0.659686354436	1.0	0.625,0.758,1.0	0.926,1.0,0.537	-0.027
6410	"Plekha6"	NA	chrNC_000067.7	+	133222300	133226781	133226657	133226781	133221691	133221825	6410	352,315,157	1,6,2	247,267,519	5,1,27	4457	100	0.244612772033	0.7783170316845573	0.888,0.541,0.638	0.526,0.857,0.301	0.128
6411	"Vamp7"	NA	chrNT_165789.3	-	127389	127544	127389	127506	133984	134151	6411	396,302,266	34,31,41	282,283,276	24,40,29	138	100	0.971280121552	1.0	0.894,0.876,0.825	0.895,0.837,0.873	-0.003
6412	"Mov10"	NA	chrNC_000069.7	-	104712219	104713000	104712219	104712423	104714277	104714418	6412	69,55,41	1,0,1	47,53,97	0,0,1	677	100	1	1.0	0.911,1.0,0.858	1.0,1.0,0.935	-0.055
6413	"Mov10"	NA	chrNC_000069.7	-	104712219	104713000	104712219	104712423	104725251	104725437	6413	68,55,41	74,80,79	48,45,94	85,59,42	677	100	0.0992313061453	0.49581180658604485	0.12,0.092,0.071	0.077,0.101,0.248	-0.048
6414	"Leprot"	NA	chrNC_000070.7	+	101513305	101513492	101513374	101513492	101509595	101509671	6414	999,915,931	4,5,1	1023,1060,853	2,2,1	169	100	1	1.0	0.993,0.991,0.998	0.997,0.997,0.998	-0.003
6415	"Prex2"	NA	chrNC_000067.7	+	11254612	11254764	11254669	11254764	11252078	11252258	6415	10,16,13	274,190,169	39,17,27	269,305,241	157	100	0.0141624298041	0.17296853291534112	0.023,0.051,0.047	0.085,0.034,0.067	-0.022
6419	"Higd1a"	NA	chrNC_000075.7	-	121681556	121681675	121681556	121681671	121685515	121685651	6419	26,27,39	19,0,4	57,34,59	28,5,18	104	100	0.169913724627	0.6536841343311562	0.568,1.0,0.904	0.662,0.867,0.759	0.061
6420	"Higd1a"	NA	chrNC_000075.7	-	121681556	121681675	121681556	121681671	121685786	121685938	6420	26,36,42	0,1,3	72,33,65	0,1,1	104	100	0.842065854333	1.0	1.0,0.972,0.931	1.0,0.969,0.984	-0.017
6421	"Higd1a"	NA	chrNC_000075.7	-	121681556	121681675	121681556	121681671	121686577	121686862	6421	1350,1522,1293	123,139,114	3069,1417,3316	219,118,348	104	100	0.705725638656	1.0	0.913,0.913,0.916	0.931,0.92,0.902	-0.004
6422	"Cep131"	NA	chrNC_000077.7	-	119966914	119967056	119966914	119967028	119967744	119967866	6422	3,2,1	55,70,83	1,5,6	118,71,113	128	100	0.302474116063	0.8575920587221302	0.041,0.022,0.009	0.007,0.052,0.04	-0.009
6423	"Insig2"	NA	chrNC_000067.7	-	121247325	121247701	121247325	121247634	121255294	121259730	6423	215,203,207	0,0,0	268,276,304	6,1,3	167	100	0.507525653341	1.0	1.0,1.0,1.0	0.964,0.994,0.984	0.019
6424	"Insig2"	NA	chrNC_000067.7	-	121247325	121247701	121247325	121247634	121255419	121255753	6424	262,275,254	3,3,6	307,329,365	8,1,1	167	100	0.350443560494	0.9049155596444196	0.981,0.982,0.962	0.958,0.995,0.995	-0.008
6425	"Zfp426"	NA	chrNC_000075.7	-	20379844	20382544	20379844	20382541	20382994	20383077	6425	117,107,90	25,23,20	89,98,118	44,20,28	103	100	0.159888999258	0.641084207299699	0.82,0.819,0.814	0.663,0.826,0.804	0.053
6426	"Slc8b1"	NA	chrNC_000071.7	+	120659032	120659200	120659038	120659200	120658845	120658951	6426	66,67,82	8,1,2	64,88,63	0,3,9	106	100	0.775810952981	1.0	0.886,0.984,0.975	1.0,0.965,0.868	0.004
6427	"Cutc"	NA	chrNC_000085.7	+	43751311	43751445	43751341	43751445	43749127	43749163	6427	70,73,88	8,9,8	109,51,93	21,10,13	130	100	0.0674429920575	0.40122373696767255	0.871,0.862,0.894	0.8,0.797,0.846	0.061
6429	"Heph"	NA	chrNC_000086.8	+	95541453	95541662	95541579	95541662	95529832	95529964	6429	102,29,71	0,0,2	127,32,45	0,1,0	226	100	1	1.0	1.0,1.0,0.94	1.0,0.934,1.0	0.002
6430	"Heph"	NA	chrNC_000086.8	+	95617173	95618091	95617176	95618091	95614585	95614630	6430	14,12,16	10,2,7	32,13,10	5,4,0	103	100	0.0324897908545	0.26900264335781743	0.576,0.853,0.689	0.861,0.759,1.0	-0.167
6431	"Naa10"	NA	chrNC_000086.8	-	72960475	72960888	72960475	72960801	72961448	72961533	6431	116,157,146	106,98,84	172,147,164	65,75,130	187	100	0.216056162291	0.7341388599209544	0.369,0.461,0.482	0.586,0.512,0.403	-0.063
6432	"Naa10"	NA	chrNC_000086.8	-	72960475	72960892	72960475	72960801	72961448	72961533	6432	216,268,275	106,98,84	293,290,302	65,75,130	191	100	0.155676793024	0.6327630004705822	0.516,0.589,0.632	0.702,0.669,0.549	-0.061
6433	"Naa10"	NA	chrNC_000086.8	-	72960475	72960892	72960475	72960888	72961448	72961533	6433	120,125,143	20,14,14	150,159,156	29,16,18	104	100	0.661035121482	1.0	0.852,0.896,0.908	0.833,0.905,0.893	0.008
6434	"Naa10"	NA	chrNC_000086.8	-	72961448	72961558	72961448	72961533	72963107	72963152	6434	6,1,1	251,263,288	0,6,0	234,266,316	125	100	1	1.0	0.019,0.003,0.003	0.0,0.018,0.0	0.002
6435	"Lrp12"	NA	chrNC_000081.7	-	39741190	39742298	39741190	39742295	39743515	39743718	6435	13,15,11	150,110,91	10,13,7	99,115,152	103	100	0.237082864279	0.7695885056542738	0.078,0.117,0.105	0.089,0.099,0.043	0.023
6436	"Clk2"	NA	chrNC_000069.7	+	89076001	89076230	89076004	89076230	89074341	89074511	6436	216,160,157	35,25,41	201,178,243	43,35,37	103	100	0.903968392041	1.0	0.857,0.861,0.788	0.819,0.832,0.864	-0.003
6438	"Cd36"	NA	chrNC_000071.7	-	18033772	18033982	18033772	18033979	18034453	18034547	6438	111,219,200	11,50,51	49,125,34	19,9,12	103	100	0.952802914158	1.0	0.907,0.81,0.792	0.715,0.931,0.733	0.043
6439	"Scyl1"	NA	chrNC_000085.7	-	5808827	5809174	5808827	5808888	5809298	5809370	6439	902,935,1003	1,1,0	918,936,957	0,0,0	386	100	1	1.0	0.996,0.996,1.0	1.0,1.0,1.0	-0.003
6440	"Scyl1"	NA	chrNC_000085.7	-	5809298	5809370	5809298	5809367	5809692	5809781	6440	388,330,432	29,37,36	391,386,413	21,35,27	103	100	0.15642770352	0.6337682571586961	0.929,0.896,0.921	0.948,0.915,0.937	-0.018
6441	"Scyl1"	NA	chrNC_000085.7	-	5809692	5809832	5809692	5809781	5810008	5810173	6441	620,631,708	21,12,23	657,646,672	41,21,51	151	100	0.000108652280072	0.008443284988563138	0.951,0.972,0.953	0.914,0.953,0.897	0.037
6442	"Scyl1"	NA	chrNC_000085.7	-	5810560	5810661	5810560	5810636	5810740	5810929	6442	10,8,6	470,505,505	12,11,9	448,491,487	125	100	0.236878243391	0.7693194046647057	0.017,0.013,0.009	0.021,0.018,0.015	-0.005
6443	"Ilkap"	NA	chrNC_000067.7	-	91301567	91303260	91301567	91301738	91304039	91304121	6443	61,63,81	4,4,11	54,104,72	2,6,1	1622	100	0.0512785441945	0.35216397199878996	0.485,0.493,0.312	0.625,0.517,0.816	-0.223
6444	"Ilkap"	NA	chrNC_000067.7	-	91316066	91316186	91316066	91316168	91318328	91318385	6444	225,300,274	30,29,26	272,248,282	20,24,20	118	100	0.121167111591	0.5550073925163602	0.864,0.898,0.899	0.92,0.898,0.923	-0.027
6445	"Cxcl14"	NA	chrNC_000079.7	-	56436455	56438658	56436455	56437620	56440273	56440387	6445	56,45,43	575,476,480	72,62,58	667,458,499	1138	100	0.842945137034	1.0	0.008,0.008,0.008	0.009,0.012,0.01	-0.002
6446	"Ccnj"	NA	chrNC_000085.7	+	40833488	40833648	40833521	40833648	40833103	40833403	6446	25,30,26	4,6,4	29,16,19	6,2,4	133	100	0.923735546814	1.0	0.825,0.79,0.83	0.784,0.857,0.781	0.008
6447	"Ccnj"	NA	chrNC_000085.7	+	40833488	40833648	40833524	40833648	40833103	40833403	6447	25,30,28	8,3,6	29,16,19	1,7,2	136	100	0.45359367635	1.0	0.697,0.88,0.774	0.955,0.627,0.875	-0.035
6448	"Ccnj"	NA	chrNC_000085.7	+	40833521	40833648	40833524	40833648	40833103	40833403	6448	4,6,6	8,3,6	6,2,4	1,7,2	103	100	0.580789211412	1.0	0.327,0.66,0.493	0.853,0.217,0.66	-0.083
6449	"Folr1"	NA	chrNC_000073.7	-	101513131	101513313	101513131	101513301	101515793	101515832	6449	0,1,0	2,0,5	1,0,2	0,1,2	112	100	0.350364822617	0.9049155596444196	0.0,1.0,0.0	1.0,0.0,0.472	-0.157
6450	"Folr1"	NA	chrNC_000073.7	-	101513131	101513313	101513131	101513301	101517604	101517674	6450	9,8,1	648,554,768	24,7,12	951,817,473	112	100	0.0316855294156	0.2645524224542746	0.012,0.013,0.001	0.022,0.008,0.022	-0.009
6451	"Folr1"	NA	chrNC_000073.7	-	101517604	101517758	101517604	101517677	101518199	101518253	6451	290,330,396	2,0,0	520,413,264	0,2,0	181	100	1	1.0	0.988,1.0,1.0	1.0,0.991,1.0	-0.001
6452	"Folr1"	NA	chrNC_000073.7	-	101517604	101517761	101517604	101517677	101518199	101518253	6452	275,308,376	2,0,0	491,393,260	0,2,0	184	100	1	1.0	0.987,1.0,1.0	1.0,0.991,1.0	-0.001
6453	"Folr1"	NA	chrNC_000073.7	-	101517604	101517761	101517604	101517758	101518199	101518253	6453	1,1,0	16,23,20	1,0,0	30,20,4	103	100	1	1.0	0.057,0.041,0.0	0.031,0.0,0.0	0.022
6454	"Folr1"	NA	chrNC_000073.7	-	101517604	101517677	101517604	101517674	101518363	101518511	6454	49,53,56	189,193,289	46,69,47	322,249,183	103	100	0.571390421207	1.0	0.201,0.21,0.158	0.122,0.212,0.2	0.012
6455	"Folr1"	NA	chrNC_000073.7	-	101517604	101517758	101517604	101517674	101518363	101518511	6455	378,415,553	189,193,289	767,588,453	322,249,183	184	100	0.0909137971955	0.47219775336800407	0.521,0.539,0.51	0.564,0.562,0.574	-0.043
6456	"Folr1"	NA	chrNC_000073.7	-	101517604	101517761	101517604	101517674	101518363	101518511	6456	297,341,412	189,193,289	548,432,285	322,249,183	187	100	0.585402338526	1.0	0.457,0.486,0.433	0.476,0.481,0.454	-0.012
6457	"Folr1"	NA	chrNC_000073.7	-	101517604	101517758	101517604	101517677	101518363	101518511	6457	375,403,543	46,41,46	754,577,445	33,58,39	181	100	0.0434556211355	0.3188857096153163	0.818,0.844,0.867	0.927,0.846,0.863	-0.036
6458	"Folr1"	NA	chrNC_000073.7	-	101517604	101517761	101517604	101517677	101518363	101518511	6458	294,329,402	46,41,46	535,421,277	33,58,39	184	100	0.248074251542	0.7814930804042778	0.776,0.813,0.826	0.898,0.798,0.794	-0.025
6459	"Folr1"	NA	chrNC_000073.7	-	101517604	101517761	101517604	101517758	101518363	101518511	6459	20,22,26	101,96,167	45,28,17	264,184,185	103	100	0.15620477052	0.6333966540303165	0.161,0.182,0.131	0.142,0.129,0.082	0.04
6462	"Eif4a1"	NA	chrNC_000077.7	-	69557761	69558443	69557761	69558432	69558520	69558600	6462	3296,3318,2932	6,4,10	2427,3302,3247	3,7,10	111	100	1	1.0	0.998,0.999,0.996	0.999,0.998,0.997	-0.0
6465	"Tmem234"	NA	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129494775	129494927	6465	419,463,347	2,2,4	296,412,374	0,2,0	127	100	1	1.0	0.994,0.995,0.986	1.0,0.994,1.0	-0.006
6466	"Tmem234"	NA	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129495199	129495326	6466	210,220,175	0,0,0	160,186,179	5,0,0	127	100	1	1.0	1.0,1.0,1.0	0.962,1.0,1.0	0.013
6467	"Tmem234"	NA	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129495199	129495418	6467	177,199,148	0,0,0	133,174,169	1,0,0	127	100	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
6468	"Tmem234"	NA	chrNC_000070.7	+	129495987	129496054	129496014	129496054	129495662	129495754	6468	360,414,368	1,0,0	391,350,326	0,1,1	127	100	1	1.0	0.996,1.0,1.0	1.0,0.996,0.996	0.001
6469	"Tmem234"	NA	chrNC_000070.7	+	129501248	129502322	129501251	129502322	129500879	129500972	6469	724,743,695	60,46,57	667,783,760	60,45,41	103	100	0.363991812445	0.9210358030353527	0.921,0.94,0.922	0.915,0.944,0.947	-0.008
6470	"Tmem234"	NA	chrNC_000070.7	+	129501248	129502322	129501254	129502322	129500879	129500972	6470	732,749,696	37,24,32	671,792,772	31,27,26	106	100	0.470816195815	1.0	0.949,0.967,0.954	0.953,0.965,0.966	-0.005
6471	"Tmem234"	NA	chrNC_000070.7	+	129501251	129502322	129501254	129502322	129500879	129500972	6471	68,52,58	37,24,32	64,54,53	31,27,26	103	100	0.762219887968	1.0	0.641,0.678,0.638	0.667,0.66,0.664	-0.011
6472	"Prim2"	NA	chrNC_000067.7	-	33581392	33581594	33581392	33581591	33667475	33667613	6472	0,2,0	7,0,2	0,0,0	4,2,0	103	100	1	1.0	0.0,1.0,0.0	0.0,0.0,NA	0.333
6473	"Sp140"	NA	chrNC_000067.7	+	85565544	85565586	85565547	85565586	85563279	85563327	6473	4,6,2	0,2,5	1,2,1	0,0,2	103	100	0.0232374604765	0.2271405359974777	1.0,0.744,0.28	1.0,1.0,0.327	-0.101
6475	"Dgat1"	NA	chrNC_000081.7	-	76387158	76387271	76387158	76387201	76387353	76387398	6475	182,138,176	7,7,15	192,154,128	13,8,6	170	100	0.93944855738	1.0	0.939,0.921,0.873	0.897,0.919,0.926	-0.003
6476	"Dgat1"	NA	chrNC_000081.7	-	76388685	76388793	76388685	76388771	76388865	76388906	6476	8,6,9	85,69,74	4,3,8	83,103,98	122	100	0.0537430645178	0.35928630382816096	0.072,0.067,0.091	0.038,0.023,0.063	0.035
6477	"Commd4"	NA	chrNC_000075.7	-	57063185	57063295	57063185	57063266	57063455	57063575	6477	39,35,25	413,379,420	22,23,37	347,451,469	129	100	0.176707932332	0.6645882391968592	0.068,0.067,0.044	0.047,0.038,0.058	0.012
6478	"Commd4"	NA	chrNC_000075.7	-	57063185	57063298	57063185	57063266	57063455	57063575	6478	14,6,12	413,379,420	7,9,24	347,451,469	132	100	0.489807424668	1.0	0.025,0.012,0.021	0.015,0.015,0.037	-0.003
6479	"Commd4"	NA	chrNC_000075.7	-	57063185	57063328	57063185	57063266	57063455	57063575	6479	39,30,21	413,379,420	20,36,51	347,451,469	162	100	0.471055181376	1.0	0.055,0.047,0.03	0.034,0.047,0.063	-0.004
6480	"Commd4"	NA	chrNC_000075.7	-	57063185	57063348	57063185	57063266	57063455	57063575	6480	51,40,26	413,379,420	27,48,56	347,451,469	182	100	0.68037598049	1.0	0.064,0.055,0.033	0.041,0.055,0.062	-0.002
6481	"Commd4"	NA	chrNC_000075.7	-	57063185	57063298	57063185	57063295	57063455	57063575	6481	4,2,9	29,31,22	3,0,8	18,14,21	103	100	0.908084251861	1.0	0.118,0.059,0.284	0.139,0.0,0.27	0.017
6482	"Commd4"	NA	chrNC_000075.7	-	57063185	57063328	57063185	57063295	57063455	57063575	6482	29,26,18	29,31,22	16,27,35	18,14,21	133	100	0.0839875391526	0.4490634860267535	0.429,0.387,0.381	0.401,0.592,0.556	-0.117
6483	"Commd4"	NA	chrNC_000075.7	-	57063185	57063348	57063185	57063295	57063455	57063575	6483	41,36,23	29,31,22	23,39,40	18,14,21	153	100	0.0909468175637	0.47219775336800407	0.48,0.431,0.406	0.455,0.645,0.555	-0.113
6484	"Commd4"	NA	chrNC_000075.7	-	57063185	57063328	57063185	57063298	57063455	57063575	6484	28,26,18	3,2,9	14,27,35	1,0,8	130	100	0.248845051113	0.7826933486025867	0.878,0.909,0.606	0.915,1.0,0.771	-0.098
6485	"Commd4"	NA	chrNC_000075.7	-	57063185	57063348	57063185	57063298	57063455	57063575	6485	40,36,23	3,2,9	21,39,40	1,0,8	150	100	0.268071480455	0.8043579023628857	0.899,0.923,0.63	0.933,1.0,0.769	-0.083
6486	"Commd4"	NA	chrNC_000075.7	-	57063185	57063348	57063185	57063328	57063455	57063575	6486	14,14,10	2,4,5	10,14,19	3,2,14	120	100	0.498652278749	1.0	0.854,0.745,0.625	0.735,0.854,0.531	0.035
6487	"Rasal2"	NA	chrNC_000067.7	-	156986228	156986428	156986228	156986407	156988694	156988896	6487	5,10,2	97,85,74	8,9,17	90,87,120	121	100	0.0522444595287	0.35468457082599564	0.041,0.089,0.022	0.068,0.079,0.105	-0.033
6488	"Pxmp4"	NA	chrNC_000068.8	-	154434084	154434283	154434084	154434277	154438121	154438184	6488	226,251,211	8,7,1	290,217,270	19,6,6	106	100	0.0634335728088	0.39189072009955084	0.964,0.971,0.995	0.935,0.972,0.977	0.015
6489	"Pramel12"	NA	chrNC_000070.7	+	143143189	143143522	143143209	143143522	143141918	143141983	6489	5,6,1	21,25,23	4,3,2	25,25,33	120	100	0.359772172835	0.9152513755490151	0.166,0.167,0.035	0.118,0.091,0.048	0.037
6492	"Slc43a3"	NA	chrNC_000068.8	+	84767830	84768213	84767866	84768213	84766942	84766988	6492	15,26,22	7,29,4	37,17,44	40,7,22	136	100	0.558871790414	1.0	0.612,0.397,0.802	0.405,0.641,0.595	0.057
6493	"Slc43a3"	NA	chrNC_000068.8	+	84767830	84768213	84767905	84768213	84766942	84766988	6493	47,86,52	0,7,2	112,49,101	4,1,3	175	100	0.537131964987	1.0	1.0,0.875,0.937	0.941,0.966,0.951	-0.015
6494	"Slc43a3"	NA	chrNC_000068.8	+	84767830	84768213	84767911	84768213	84766942	84766988	6494	63,103,64	2,0,3	143,61,116	2,5,0	181	100	0.620963830872	1.0	0.946,1.0,0.922	0.975,0.871,1.0	0.007
6495	"Slc43a3"	NA	chrNC_000068.8	+	84767866	84768213	84767905	84768213	84766942	84766988	6495	39,89,34	0,7,2	115,39,79	4,1,3	139	100	0.484473893615	1.0	1.0,0.901,0.924	0.954,0.966,0.95	-0.015
6496	"Slc43a3"	NA	chrNC_000068.8	+	84767866	84768213	84767911	84768213	84766942	84766988	6496	55,106,46	2,0,3	146,51,94	2,5,0	145	100	0.653883585423	1.0	0.95,1.0,0.914	0.981,0.876,1.0	0.002
6497	"Slc43a3"	NA	chrNC_000068.8	+	84767905	84768213	84767911	84768213	84766942	84766988	6497	16,24,14	2,0,3	35,13,18	2,5,0	106	100	0.706795428926	1.0	0.883,1.0,0.815	0.943,0.71,1.0	0.015
6498	"Slc43a3"	NA	chrNC_000068.8	+	84767830	84768213	84767866	84768213	84766942	84767193	6498	21,48,34	79,130,76	61,26,53	228,84,129	136	100	0.529886513873	1.0	0.164,0.214,0.248	0.164,0.185,0.232	0.015
6499	"Slc43a3"	NA	chrNC_000068.8	+	84767830	84768213	84767905	84768213	84766942	84767193	6499	53,108,64	10,11,20	136,58,110	24,8,18	175	100	0.676512991223	1.0	0.752,0.849,0.646	0.764,0.806,0.777	-0.033
6500	"Slc43a3"	NA	chrNC_000068.8	+	84767866	84768213	84767905	84768213	84766942	84767193	6500	111,190,106	10,11,20	303,116,186	24,8,18	139	100	0.426484206785	0.9772059612907101	0.889,0.926,0.792	0.901,0.913,0.881	-0.029
6501	"Slc43a3"	NA	chrNC_000068.8	+	84767290	84768213	84767830	84768213	84766994	84767193	6501	75,108,62	6,24,12	131,72,163	26,9,10	640	100	0.406358535317	0.9560545703583895	0.661,0.413,0.447	0.44,0.556,0.718	-0.064
6502	"Slc43a3"	NA	chrNC_000068.8	+	84780764	84780884	84780768	84780884	84780316	84780535	6502	111,232,133	16,18,16	432,127,339	27,14,23	104	100	0.0899519011381	0.4691907435751426	0.87,0.925,0.889	0.939,0.897,0.934	-0.029
6504	"Cpped1"	NA	chrNC_000082.7	-	11705441	11705660	11705441	11705618	11727129	11727210	6504	604,701,587	4,1,4	613,669,458	5,6,1	142	100	1	1.0	0.991,0.998,0.99	0.989,0.987,0.997	0.002
6505	"Zfp334"	NA	chrNC_000068.8	-	165216183	165223806	165216183	165223803	165224610	165224703	6505	67,102,89	7,5,7	104,86,69	8,2,4	103	100	0.346992934473	0.9017928921734757	0.903,0.952,0.925	0.927,0.977,0.944	-0.023
6506	"Zfp334"	NA	chrNC_000068.8	-	165225158	165225318	165225158	165225285	165228845	165228908	6506	3,5,3	27,53,59	8,3,7	94,60,48	133	100	0.617405495064	1.0	0.077,0.066,0.037	0.06,0.036,0.099	-0.005
6507	"Odf2l"	NA	chrNC_000069.7	+	144851590	144851714	144851636	144851714	144850072	144850177	6507	4,1,5	2,0,2	6,0,3	3,0,4	146	100	1	1.0	0.578,1.0,0.631	0.578,NA,0.339	0.278
6508	"Plin4"	NA	chrNC_000083.7	-	56407586	56409491	56407586	56409330	56410109	56410297	6508	3,7,9	0,0,0	6,7,11	2,0,0	261	100	0.832657261469	1.0	1.0,1.0,1.0	0.535,1.0,1.0	0.155
6509	"Plin4"	NA	chrNC_000083.7	-	56407586	56409495	56407586	56409330	56410109	56410297	6509	19,25,40	0,0,0	42,19,22	2,0,0	265	100	1	1.0	1.0,1.0,1.0	0.888,1.0,1.0	0.037
6510	"Plin4"	NA	chrNC_000083.7	-	56407586	56409886	56407586	56409330	56410109	56410297	6510	18,15,12	0,0,0	22,20,23	2,0,0	656	100	1	1.0	1.0,1.0,1.0	0.626,1.0,1.0	0.125
6511	"Plin4"	NA	chrNC_000083.7	-	56407586	56409495	56407586	56409491	56410109	56410297	6511	16,18,33	0,0,2	38,15,15	2,3,4	104	100	0.00153319065834	0.04635484548999135	1.0,1.0,0.941	0.948,0.828,0.783	0.127
6512	"Plin4"	NA	chrNC_000083.7	-	56407586	56409886	56407586	56409491	56410109	56410297	6512	15,8,5	0,0,2	18,16,16	2,3,4	495	100	0.00598632274866	0.1064863989647841	1.0,1.0,0.336	0.645,0.519,0.447	0.242
6513	"Plin4"	NA	chrNC_000083.7	-	56407586	56409886	56407586	56409495	56410109	56410297	6513	15,8,5	16,18,33	18,16,16	38,15,15	491	100	0.0527031290569	0.35540194463822455	0.16,0.083,0.03	0.088,0.178,0.178	-0.057
6514	"Plin4"	NA	chrNC_000083.7	-	56410109	56414370	56410109	56410297	56415517	56415646	6514	332,440,457	0,0,0	977,467,574	3,0,0	4173	100	0.7194330628	1.0	1.0,1.0,1.0	0.886,1.0,1.0	0.038
6516	"Plin4"	NA	chrNC_000083.7	-	56410416	56414374	56410416	56414370	56415587	56415646	6516	7,12,7	0,0,0	28,4,15	3,1,0	104	100	0.463068417516	1.0	1.0,1.0,1.0	0.9,0.794,1.0	0.102
