ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2221	"Hinfp"	NA	chrNC_000075.7	-	44216078	44216906	44216078	44216243	44216431	44216906	2221	4,4,15	0,2,2	10,5,7	0,0,0	288	100	0.0366523979347	0.22714248053895983	1.0,0.41,0.723	1.0,1.0,1.0	-0.289
2222	"Gm46825"	NA	chrNC_000069.7	-	129689533	129691523	129689533	129690002	129691387	129691523	2222	41,52,110	0,1,1	372,58,94	6,0,4	1485	100	0.00363543373083	0.05389270021488715	1.0,0.778,0.881	0.807,1.0,0.613	0.08
2223	"Gm46825"	NA	chrNC_000069.7	-	129689533	129691523	129689533	129691180	129691387	129691523	2223	7,15,20	0,1,0	86,16,17	6,0,0	307	100	0.0144154116927	0.12801193003068065	1.0,0.83,1.0	0.824,1.0,1.0	0.002
2224	"Gm46825"	NA	chrNC_000069.7	-	129692553	129695080	129692553	129693769	129694947	129695080	2224	6,15,25	0,2,0	76,6,51	2,0,0	1278	100	0.617726452834	1.0	1.0,0.37,1.0	0.748,1.0,1.0	-0.126
2225	"Gm46825"	NA	chrNC_000069.7	-	129692553	129695080	129692553	129693769	129694953	129695080	2225	6,15,25	0,0,0	76,6,51	2,0,0	1284	100	1	1.0	1.0,1.0,1.0	0.747,1.0,1.0	0.084
2226	"Gm46825"	NA	chrNC_000069.7	-	129692553	129695080	129692553	129693769	129694965	129695080	2226	6,15,25	0,0,0	76,6,51	7,2,0	1296	100	1.27722874841e-05	0.0014615146106805854	1.0,1.0,1.0	0.456,0.188,1.0	0.452
2227	"Eif4g3"	NA	chrNC_000070.7	+	137719089	137721455	137719089	137720938	137721292	137721455	2227	206,157,199	59,67,51	146,167,269	61,50,137	454	100	0.138048200698	0.4958592321035785	0.435,0.34,0.462	0.345,0.424,0.302	0.055
2228	"Nsun5"	NA	chrNC_000071.7	+	135399044	135400269	135399044	135399167	135400094	135400269	2228	106,78,84	23,17,22	70,132,128	28,15,15	1027	100	0.388287323913	0.8503572015155516	0.31,0.309,0.271	0.196,0.461,0.454	-0.074
2229	"1110038F14Rik"	NA	chrNC_000081.7	+	76832460	76833119	76832460	76832744	76832828	76833119	2229	93,85,62	14,29,21	52,89,50	24,28,17	184	100	0.216921069913	0.6393883238281987	0.783,0.614,0.616	0.541,0.633,0.615	0.075
2230	"Rpl31"	NA	chrNC_000067.7	+	39406986	39407336	39406986	39407015	39407229	39407336	2230	94,101,105	1657,1791,1705	93,90,194	1806,1569,1639	314	100	0.0435695455294	0.2552044312179115	0.018,0.018,0.019	0.016,0.018,0.036	-0.005
2231	"Rpl31"	NA	chrNC_000067.7	+	39406986	39407336	39406986	39407087	39407229	39407336	2231	94,101,105	120,114,132	91,86,194	115,125,129	242	100	0.40440932718	0.8666406320224084	0.245,0.268,0.247	0.246,0.221,0.383	-0.03
2238	"Sspo"	NA	chrNC_000072.7	+	48477304	48478196	48477304	48477455	48478010	48478196	2238	0,0,2	0,0,1	13,0,4	1,1,3	655	100	1	1.0	NA,NA,0.234	0.665,0.0,0.169	-0.044
2239	"Gm17224"	NA	chrNC_000067.7	+	172034593	172036821	172034593	172035269	172036483	172036821	2239	330,198,303	0,1,1	293,294,168	0,0,0	1314	100	1	1.0	1.0,0.938,0.958	1.0,1.0,1.0	-0.035
2240	"Gm17224"	NA	chrNC_000067.7	+	172034593	172036821	172034593	172035289	172036483	172036821	2240	327,196,299	1,0,1	291,292,167	1,0,0	1294	100	1	1.0	0.962,1.0,0.959	0.957,1.0,1.0	-0.012
2241	"Gm17224"	NA	chrNC_000067.7	+	172034593	172036821	172034593	172036523	172036711	172036821	2241	52,62,57	5,3,4	66,61,34	5,2,0	288	100	0.221871857894	0.6444944992677932	0.783,0.878,0.832	0.821,0.914,1.0	-0.081
2242	"Gm17224"	NA	chrNC_000067.7	+	172034593	172036821	172034593	172035269	172036715	172036821	2242	359,248,343	0,0,0	338,333,197	2,0,0	1546	100	1	1.0	1.0,1.0,1.0	0.916,1.0,1.0	0.028
2243	"Gm17224"	NA	chrNC_000067.7	+	172034593	172036821	172034593	172036523	172036715	172036821	2243	52,62,57	10,3,11	67,61,35	15,6,2	292	100	0.899038828678	1.0	0.64,0.876,0.64	0.605,0.777,0.857	-0.028
2246	"Atf4"	NA	chrNC_000081.7	+	80139384	80139886	80139384	80139485	80139768	80139886	2246	1018,1090,924	0,1,0	710,997,1259	1,2,0	383	100	1	1.0	1.0,0.996,1.0	0.995,0.992,1.0	0.003
2247	"Slc66a1"	NA	chrNC_000070.7	-	139021340	139023244	139021340	139021903	139023084	139023244	2247	206,179,164	6,5,7	148,218,240	2,7,3	1281	100	0.163105318248	0.5443639996527001	0.728,0.736,0.647	0.852,0.709,0.862	-0.104
2248	"Slc66a1"	NA	chrNC_000070.7	-	139023084	139026280	139023084	139023244	139025956	139026280	2248	593,524,589	0,2,0	576,781,759	0,2,0	2812	100	1	1.0	1.0,0.903,1.0	1.0,0.933,1.0	-0.01
2249	"Slc66a1"	NA	chrNC_000070.7	-	139023084	139027722	139023084	139026280	139027536	139027722	2249	109,74,45	48,68,59	40,119,67	34,77,56	1356	100	0.800779464159	1.0	0.143,0.074,0.053	0.08,0.102,0.081	0.002
2250	"Gm51857"	NA	chrNC_000077.7	+	33940701	33942755	33940701	33940756	33941518	33942755	2250	0,0,1	0,0,1	10,0,6	1,0,0	862	100	1	1.0	NA,NA,0.104	0.537,NA,1.0	-0.664
2252	"Htr5a"	NA	chrNC_000071.7	+	28046835	28048187	28046835	28046964	28047514	28048187	2252	0,4,0	0,0,0	0,0,23	0,0,2	650	100	1	1.0	NA,1.0,NA	NA,NA,0.639	0.361
2253	"Rcor3"	NA	chrNC_000067.7	-	191785925	191786535	191785925	191786167	191786400	191786535	2253	24,2,7	0,3,2	10,10,24	0,3,3	333	100	0.585279100199	1.0	1.0,0.167,0.512	1.0,0.5,0.706	-0.176
2254	"Tmem269"	NA	chrNC_000070.7	-	119074308	119075754	119074308	119074380	119075299	119075754	2254	50,42,35	0,0,0	17,18,73	0,1,0	1019	100	1	1.0	1.0,1.0,1.0	1.0,0.639,1.0	0.12
2255	"Gm34969"	NA	chrNC_000067.7	+	185233823	185235101	185233823	185233920	185234217	185235101	2255	0,2,0	0,0,0	0,6,4	2,0,0	397	100	1	1.0	NA,1.0,NA	0.0,1.0,1.0	0.333
2256	"Dclk2"	NA	chrNC_000069.7	-	86693457	86695941	86693457	86694719	86695928	86695941	2256	298,247,253	11,7,2	263,370,538	1,11,44	1309	100	0.608178618949	1.0	0.674,0.729,0.906	0.953,0.72,0.483	0.051
2257	"Dclk2"	NA	chrNC_000069.7	-	86693457	86696797	86693457	86694719	86696618	86696797	2257	428,350,341	3,2,0	382,501,752	7,1,4	1999	100	0.138607604017	0.49731104509570884	0.877,0.897,1.0	0.732,0.962,0.904	0.059
2258	"Dclk2"	NA	chrNC_000069.7	-	86693457	86696797	86693457	86694719	86696715	86696797	2258	449,390,363	24,19,9	420,527,801	23,32,14	2096	100	0.867687928309	1.0	0.472,0.495,0.658	0.466,0.44,0.732	-0.004
2259	"Dclk2"	NA	chrNC_000069.7	-	86699301	86700606	86699301	86699418	86700525	86700606	2259	267,175,172	79,145,79	224,257,305	94,104,316	1207	100	0.235796576114	0.6621191913135434	0.219,0.091,0.153	0.165,0.17,0.074	0.018
2260	"Tnfrsf22"	NA	chrNC_000073.7	-	143192981	143193712	143192981	143193026	143193638	143193712	2260	3,4,1	4,3,2	9,5,4	0,0,0	712	100	5.57331958362e-14	8.92845797295924e-11	0.095,0.158,0.066	1.0,1.0,1.0	-0.894
2261	"Thsd1"	NA	chrNC_000074.7	+	22748307	22752971	22748307	22748900	22748945	22752971	2261	29,64,66	6,9,5	74,62,55	13,13,8	145	100	0.23312510657	0.6582921563148929	0.769,0.831,0.901	0.797,0.767,0.826	0.037
2262	"Trmt6"	NA	chrNC_000068.8	-	132646126	132647532	132646126	132647193	132647298	132647532	2262	242,209,297	10,13,10	206,317,257	11,16,13	205	100	0.5351894402	0.9884643820823515	0.922,0.887,0.935	0.901,0.906,0.906	0.01
2265	"Gm35161"	NA	chrNC_000079.7	+	69169942	69172968	69169942	69170017	69170753	69172968	2265	0,4,6	2,0,0	0,6,4	0,0,0	836	100	1	1.0	0.0,1.0,1.0	NA,1.0,1.0	-0.333
2268	"Gm33747"	NA	chrNC_000067.7	-	182843231	182844242	182843231	182843944	182844199	182844242	2268	0,1,0	1,0,0	3,0,5	0,0,1	355	100	1	1.0	0.0,1.0,NA	1.0,NA,0.585	-0.292
2269	"Gm4924"	NA	chrNC_000076.7	+	82212394	82215477	82212394	82214124	82214880	82215477	2269	205,194,151	13,9,1	166,188,268	26,13,21	856	100	0.00985072066654	0.09984219770519659	0.648,0.716,0.946	0.427,0.628,0.599	0.219
2270	"Ube2l3"	NA	chrNC_000082.7	-	16969878	16972146	16969878	16970799	16972047	16972146	2270	15668,15474,14999	27,22,39	15221,15313,13817	23,33,30	1348	100	0.958387698873	1.0	0.977,0.981,0.966	0.98,0.972,0.972	0.0
2271	"Iqce"	NA	chrNC_000071.7	-	140668156	140669294	140668156	140668212	140669130	140669294	2271	129,143,186	152,147,178	247,202,148	190,156,128	1018	100	0.025538874815	0.17693416037492787	0.077,0.087,0.093	0.113,0.113,0.102	-0.024
2272	"Mettl5"	NA	chrNC_000068.8	-	69701541	69702125	69701541	69701660	69702075	69702125	2272	1054,1099,1110	70,92,108	1040,1163,1050	87,101,85	515	100	0.88598343832	1.0	0.745,0.699,0.666	0.699,0.691,0.706	0.005
2273	"Mettl5"	NA	chrNC_000068.8	-	69715592	69717961	69715592	69716148	69716236	69717961	2273	37,43,37	1,0,0	36,61,45	3,0,0	188	100	0.848866649209	1.0	0.952,1.0,1.0	0.865,1.0,1.0	0.029
2274	"Arhgap21"	NA	chrNC_000068.8	-	20857848	20859043	20857848	20857880	20858768	20859043	2274	243,225,185	29,61,13	321,240,391	19,35,161	988	100	0.756234050401	1.0	0.459,0.272,0.59	0.631,0.41,0.197	0.028
2275	"Arhgap21"	NA	chrNC_000068.8	-	20858768	20859851	20858768	20858792	20859745	20859851	2275	345,427,226	1,0,0	383,416,1234	0,3,1	1053	100	0.638931425631	1.0	0.97,1.0,1.0	1.0,0.929,0.992	0.016
2276	"Arhgap21"	NA	chrNC_000068.8	-	20858768	20859851	20858768	20859043	20859745	20859851	2276	197,229,128	28,64,18	248,258,537	14,19,185	802	100	0.250979823589	0.6814272886435325	0.467,0.309,0.47	0.688,0.629,0.266	-0.112
2285	"Suds3"	NA	chrNC_000071.7	-	117229742	117231096	117229742	117230921	117231010	117231096	2285	797,838,809	130,142,186	720,692,735	242,187,221	189	100	5.34656552875e-06	0.00088063488754326	0.764,0.757,0.697	0.612,0.662,0.638	0.102
2287	"Srek1"	NA	chrNC_000079.7	-	103900389	103905817	103900389	103900514	103900803	103905817	2287	104,59,76	97,82,58	120,101,58	50,87,86	389	100	0.37215155635	0.8320820562075366	0.216,0.156,0.252	0.382,0.23,0.148	-0.045
2288	"Srek1"	NA	chrNC_000079.7	-	103900803	103905818	103900803	103900927	103902918	103905818	2288	801,623,656	2,1,0	833,815,705	0,1,0	2091	100	0.534216383281	0.9884643820823515	0.95,0.968,1.0	1.0,0.975,1.0	-0.019
2289	"Macroh2a1"	NA	chrNC_000079.7	-	56236064	56237670	56236064	56236155	56237570	56237670	2289	436,353,354	15,17,21	451,447,448	24,9,11	1515	100	0.166554341352	0.5529949323231171	0.657,0.578,0.527	0.554,0.766,0.729	-0.096
2290	"Smpd2"	NA	chrNC_000076.7	-	41364926	41365347	41364926	41365020	41365270	41365347	2290	158,108,179	287,237,286	218,176,101	265,280,199	350	100	0.118381136295	0.4526171368605966	0.136,0.115,0.152	0.19,0.152,0.127	-0.022
2292	"Nhp2"	NA	chrNC_000077.7	+	51510599	51510978	51510599	51510804	51510908	51510978	2292	9,20,23	427,480,471	7,37,45	441,419,405	204	100	0.00122242151405	0.02664379953072245	0.01,0.02,0.023	0.008,0.041,0.052	-0.016
2295	"Rev1"	NA	chrNC_000067.7	-	38113395	38114104	38113395	38113524	38113979	38114104	2295	95,63,72	6,3,2	62,105,107	4,11,3	555	100	0.410843638434	0.869031516001343	0.74,0.791,0.866	0.736,0.632,0.865	0.055
2297	"Gria2"	NA	chrNC_000069.7	-	80592187	80596658	80592187	80596021	80596409	80596658	2297	380,606,211	420,502,213	278,369,2034	238,451,993	488	100	0.150144973676	0.5200697250355719	0.156,0.198,0.169	0.193,0.144,0.296	-0.037
2298	"Gria2"	NA	chrNC_000069.7	-	80597710	80599050	80597710	80597825	80598626	80599050	2298	475,505,239	25,31,22	291,426,1722	20,32,78	901	100	0.559754838593	1.0	0.678,0.644,0.547	0.618,0.596,0.71	-0.018
2299	"Gria2"	NA	chrNC_000069.7	-	80597710	80599050	80597710	80597825	80599009	80599050	2299	723,753,331	0,0,0	457,652,2618	0,0,5	1284	100	0.742295164058	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
2300	"Gria2"	NA	chrNC_000069.7	-	80598626	80599050	80598626	80598741	80599009	80599050	2300	219,231,80	4,2,4	148,217,815	9,0,4	368	100	0.532035229702	0.9881976092551931	0.937,0.969,0.845	0.817,1.0,0.982	-0.016
2301	"Gria2"	NA	chrNC_000069.7	-	80597710	80599839	80597710	80597825	80599591	80599839	2301	1012,1060,456	375,455,227	650,879,3500	160,321,824	1866	100	7.37661552286e-06	0.0009847781723018101	0.126,0.111,0.097	0.179,0.128,0.185	-0.053
2302	"Gria2"	NA	chrNC_000069.7	-	80597710	80599839	80597710	80599050	80599591	80599839	2302	332,345,134	9,5,1	221,261,1010	5,3,12	641	100	0.534006700513	0.9884643820823515	0.852,0.915,0.954	0.873,0.931,0.929	-0.004
2303	"Gria2"	NA	chrNC_000069.7	-	80598626	80599839	80598626	80598741	80599591	80599839	2303	508,538,205	75,93,65	341,444,1697	60,72,214	950	100	0.0867983414932	0.3763219027661878	0.416,0.378,0.249	0.374,0.394,0.455	-0.06
2304	"Pik3cg"	NA	chrNC_000078.7	-	32223395	32226855	32223395	32223968	32225683	32226855	2304	38,44,26	1,0,3	15,32,18	0,1,0	1815	100	0.0108262109025	0.10739064932386998	0.677,1.0,0.323	1.0,0.638,1.0	-0.213
2305	"Zdbf2"	NA	chrNC_000067.7	+	63341798	63353735	63341798	63342230	63344101	63353735	2305	251,256,115	3,8,3	253,168,505	5,5,3	1971	100	0.383276555246	0.845742481410595	0.809,0.619,0.66	0.72,0.63,0.895	-0.052
2306	"Lancl1"	NA	chrNC_000067.7	-	67077653	67078031	67077653	67077750	67077934	67078031	2306	440,478,444	47,57,48	528,409,973	54,35,44	284	100	0.00762453005744	0.08632153464324296	0.767,0.747,0.765	0.775,0.804,0.886	-0.062
2308	"Keap1"	NA	chrNC_000075.7	-	21148366	21150628	21148366	21149052	21150088	21150628	2308	426,388,341	76,94,60	432,422,406	85,89,111	1136	100	0.314245027816	0.7740998816537802	0.33,0.267,0.333	0.309,0.294,0.244	0.028
2309	"Keap1"	NA	chrNC_000075.7	-	21148366	21150628	21148366	21149052	21150203	21150628	2309	443,403,358	8,17,19	455,436,448	27,5,21	1251	100	0.981376741654	1.0	0.816,0.655,0.601	0.574,0.875,0.63	-0.002
2310	"Keap1"	NA	chrNC_000075.7	-	21148366	21150628	21148366	21149052	21150371	21150628	2310	446,413,373	53,60,70	468,437,474	83,45,40	1419	100	0.220284805324	0.6431960742814122	0.372,0.327,0.273	0.284,0.406,0.455	-0.058
2312	"Trak2"	NA	chrNC_000067.7	-	58985405	58985694	58985405	58985508	58985564	58985694	2312	326,331,216	2,3,0	380,297,715	2,5,7	156	100	0.616317667793	1.0	0.991,0.986,1.0	0.992,0.974,0.985	0.009
2322	"Gm534"	NA	chrNC_000080.7	-	49106727	49109056	49106727	49108281	49108929	49109056	2322	3,2,12	0,0,1	5,3,0	0,1,0	748	100	1	1.0	1.0,1.0,0.616	1.0,0.286,NA	0.229
2326	"Ncf2"	NA	chrNC_000067.7	+	152683007	152683956	152683007	152683150	152683606	152683956	2326	0,2,2	0,1,1	2,1,0	6,5,2	556	100	1	1.0	NA,0.265,0.265	0.057,0.035,0.0	0.234
2327	"Ssbp4"	NA	chrNC_000074.7	-	71050134	71050770	71050134	71050418	71050546	71050770	2327	215,191,212	17,17,30	208,230,325	14,9,31	228	100	0.0698220739477	0.333959056580074	0.847,0.831,0.756	0.867,0.918,0.821	-0.057
2328	"Ssbp4"	NA	chrNC_000074.7	-	71050134	71050770	71050134	71050418	71050662	71050770	2328	306,242,365	449,569,627	276,284,515	566,425,623	344	100	0.103866941101	0.41650773377672595	0.165,0.11,0.145	0.124,0.163,0.194	-0.02
2329	"Ssbp4"	NA	chrNC_000074.7	-	71051188	71051422	71051188	71051267	71051351	71051422	2329	283,318,484	441,435,507	357,224,514	437,407,608	184	100	0.651791473365	1.0	0.259,0.284,0.342	0.307,0.23,0.315	0.011
2330	"Ssbp4"	NA	chrNC_000074.7	-	71051642	71051813	71051642	71051678	71051767	71051813	2330	75,57,51	824,940,882	30,59,45	870,741,996	189	100	0.0382640400649	0.2326337464287279	0.046,0.031,0.03	0.018,0.04,0.023	0.009
2332	"Pcdh15"	NA	chrNC_000076.7	+	74466342	74473027	74466342	74471480	74472991	74473027	2332	4,7,0	0,0,0	0,0,9	1,0,0	1611	100	1	1.0	1.0,1.0,NA	0.0,NA,1.0	0.5
2333	"Sppl2a"	NA	chrNC_000068.8	-	126732310	126736206	126732310	126736025	126736063	126736206	2333	6,20,14	10,13,25	14,21,10	25,25,10	138	100	0.823036738023	1.0	0.303,0.527,0.289	0.289,0.378,0.42	0.011
2334	"Sppl2a"	NA	chrNC_000068.8	-	126732310	126736206	126732310	126736024	126736067	126736206	2334	7,23,15	13,16,7	19,23,12	11,4,10	143	100	0.208597449592	0.6287358687608353	0.274,0.501,0.6	0.547,0.801,0.456	-0.143
2337	"Aph1a"	NA	chrNC_000069.7	+	95803548	95805904	95803548	95803672	95804005	95805904	2337	1013,939,857	165,392,441	740,1031,751	463,200,150	433	100	0.707886271262	1.0	0.586,0.356,0.31	0.27,0.543,0.536	-0.032
2339	"Hnrnpu"	NA	chrNC_000067.7	-	178151184	178152878	178151184	178151278	178151530	178152878	2339	220,205,139	0,9,0	269,204,288	1,0,6	352	100	0.256310324817	0.6900993955577043	1.0,0.866,1.0	0.987,1.0,0.932	-0.018
2340	"Hnrnpu"	NA	chrNC_000067.7	-	178151184	178152878	178151184	178151278	178152807	178152878	2340	869,847,679	22,20,17	1183,831,1169	42,10,22	1629	100	0.617833245917	1.0	0.708,0.722,0.71	0.634,0.836,0.765	-0.032
2341	"Hnrnpu"	NA	chrNC_000067.7	-	178151530	178152878	178151530	178151581	178152807	178152878	2341	673,679,560	0,3,0	952,661,912	0,2,2	1326	100	0.83734017954	1.0	1.0,0.945,1.0	1.0,0.961,0.972	0.004
2342	"Ifi207"	NA	chrNC_000067.7	-	173556447	173558106	173556447	173556676	173556760	173558106	2342	16,40,21	7,17,12	18,37,27	9,17,11	184	100	0.900212060429	1.0	0.554,0.561,0.487	0.521,0.542,0.572	-0.011
2343	"Ifi207"	NA	chrNC_000067.7	-	173556447	173558106	173556447	173556695	173556821	173558106	2343	21,45,33	6,7,11	22,45,28	6,1,9	226	100	0.368811482864	0.8292435025236885	0.608,0.74,0.57	0.619,0.952,0.579	-0.077
2344	"Ifi207"	NA	chrNC_000067.7	-	173556447	173558106	173556447	173556695	173556863	173558106	2344	28,52,41	3,9,4	26,48,35	0,2,3	268	100	0.00994360445896	0.100101876686343	0.777,0.683,0.793	1.0,0.9,0.813	-0.153
2351	"Nav1"	NA	chrNC_000067.7	-	135381570	135381880	135381570	135381664	135381782	135381880	2351	12,19,8	2,0,0	14,11,52	1,2,0	218	100	0.748362930128	1.0	0.733,1.0,1.0	0.865,0.716,1.0	0.051
2353	"Arr3"	NA	chrNC_000086.8	+	99657434	99657809	99657434	99657519	99657736	99657809	2353	0,7,2	2,6,1	4,4,2	0,4,4	317	100	0.460615037805	0.9258582925989034	0.0,0.269,0.387	1.0,0.24,0.136	-0.24
2354	"Arr3"	NA	chrNC_000086.8	+	99657736	99658345	99657736	99657809	99658207	99658345	2354	13,12,5	5,1,2	3,13,18	0,3,6	498	100	0.795565588962	1.0	0.343,0.707,0.334	1.0,0.465,0.376	-0.152
2355	"Arr3"	NA	chrNC_000086.8	+	99657736	99661095	99657736	99658345	99661030	99661095	2355	69,53,32	1,4,0	36,87,97	0,11,1	2785	100	0.952873130359	1.0	0.712,0.322,1.0	1.0,0.221,0.777	0.012
2357	"Arr3"	NA	chrNC_000086.8	+	99661030	99661334	99661030	99661095	99661324	99661334	2357	2,0,2	20,8,1	7,3,2	1,20,25	329	100	0.0795603075953	0.3550295620269376	0.029,0.0,0.378	0.68,0.044,0.024	-0.114
2358	"Arr3"	NA	chrNC_000086.8	+	99661324	99662099	99661324	99661334	99661935	99662099	2358	37,15,10	16,5,1	2,38,37	3,17,10	701	100	0.593988324428	1.0	0.248,0.3,0.588	0.087,0.242,0.345	0.154
2359	"Dnajb2"	NA	chrNC_000067.7	+	75213048	75213592	75213048	75213233	75213495	75213592	2359	307,280,291	176,202,180	303,360,305	365,193,235	362	100	0.125441672674	0.469527008466701	0.325,0.277,0.309	0.187,0.34,0.264	0.04
2360	"Dnajb2"	NA	chrNC_000067.7	+	75220101	75221234	75220101	75220305	75221206	75221234	2360	2029,2042,1909	4,5,20	2222,2219,2023	31,9,15	1001	100	0.015781140665	0.1348542176891682	0.981,0.976,0.905	0.877,0.961,0.931	0.031
2361	"Dnajb2"	NA	chrNC_000067.7	+	75220101	75222336	75220101	75220305	75221437	75222336	2361	2638,2690,2569	193,255,279	2832,2905,2602	417,239,260	1232	100	0.260976433943	0.6986882458549983	0.526,0.461,0.428	0.355,0.497,0.448	0.038
2362	"Dnajb2"	NA	chrNC_000067.7	+	75220101	75222336	75220101	75221234	75221437	75222336	2362	819,831,862	21,15,25	807,917,798	43,33,43	303	100	0.000115339457876	0.005685348046687754	0.928,0.948,0.919	0.861,0.902,0.86	0.057
2365	"Scyl3"	NA	chrNC_000067.7	+	163768589	163771470	163768589	163768787	163771392	163771470	2365	235,228,189	16,14,15	268,236,213	18,31,26	2705	100	0.0747539760442	0.34822028889735174	0.352,0.376,0.318	0.355,0.22,0.232	0.08
2368	"Txlng"	NA	chrNC_000086.8	-	161594287	161594591	161594287	161594384	161594531	161594591	2368	299,382,291	29,34,14	321,291,334	11,26,20	247	100	0.183944798886	0.5841022156895381	0.807,0.82,0.894	0.922,0.819,0.871	-0.03
2369	"Mllt10"	NA	chrNC_000068.8	+	18213560	18217201	18213560	18213758	18215578	18217201	2369	327,348,192	57,61,64	277,327,310	79,57,79	1920	100	0.550473573017	0.9971014761755899	0.23,0.229,0.135	0.154,0.23,0.17	0.013
2372	"Gm20515"	NA	chrNC_000069.7	-	34485104	34486728	34485104	34485178	34486545	34486728	2372	66,66,76	0,0,0	74,82,77	1,0,0	1467	100	1	1.0	1.0,1.0,1.0	0.835,1.0,1.0	0.055
2373	"Gm20515"	NA	chrNC_000069.7	-	34485104	34486728	34485104	34485195	34486545	34486728	2373	65,62,76	1,1,1	73,82,77	0,0,0	1450	100	0.0501499676947	0.2756097710014045	0.818,0.81,0.84	1.0,1.0,1.0	-0.177
2374	"Gm20515"	NA	chrNC_000069.7	-	34485104	34487805	34485104	34485195	34487720	34487805	2374	123,134,146	0,0,0	153,150,156	1,0,0	2625	100	1	1.0	1.0,1.0,1.0	0.854,1.0,1.0	0.049
2376	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34486728	34487720	34508541	2376	53,67,67	1,0,0	79,65,77	0,0,0	1092	100	1	1.0	0.829,1.0,1.0	1.0,1.0,1.0	-0.057
2377	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34487805	34488344	34508541	2377	41,20,39	0,1,0	29,22,25	0,1,0	639	100	1	1.0	1.0,0.758,1.0	1.0,0.775,1.0	-0.006
2378	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34485178	34488935	34508541	2378	210,187,204	0,0,1	219,209,220	0,0,0	3857	100	1	1.0	1.0,1.0,0.841	1.0,1.0,1.0	-0.053
2379	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34485195	34488935	34508541	2379	209,183,204	0,0,0	218,209,220	0,0,2	3840	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.741	0.086
2381	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34488499	34488935	34508541	2381	43,29,16	0,2,0	32,32,35	0,0,0	536	100	1	1.0	1.0,0.73,1.0	1.0,1.0,1.0	-0.09
2382	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34485178	34489111	34508541	2382	220,190,221	0,0,1	232,217,237	0,0,0	4033	100	1	1.0	1.0,1.0,0.846	1.0,1.0,1.0	-0.051
2383	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34485195	34489111	34508541	2383	219,186,221	0,2,0	231,217,237	0,0,1	4016	100	1	1.0	1.0,0.698,1.0	1.0,1.0,0.855	-0.052
2384	"Gm20515"	NA	chrNC_000069.7	-	34485104	34508541	34485104	34487805	34489111	34508541	2384	96,55,75	0,0,0	78,67,81	1,0,0	1406	100	1	1.0	1.0,1.0,1.0	0.847,1.0,1.0	0.051
2386	"Elac2"	NA	chrNC_000077.7	+	64891820	64892900	64891820	64892039	64892657	64892900	2386	389,497,341	15,18,12	413,374,597	20,15,13	718	100	0.887431944059	1.0	0.783,0.794,0.798	0.742,0.776,0.865	-0.003
2387	"Optc"	NA	chrNC_000067.7	-	133824936	133826175	133824936	133825708	133826079	133826175	2387	2,0,0	10,3,13	10,0,0	15,8,7	471	100	0.011168760807	0.11010679884808615	0.041,0.0,0.0	0.124,0.0,0.0	-0.028
2388	"Optc"	NA	chrNC_000067.7	-	133824936	133826175	133824936	133825753	133826079	133826175	2388	2,0,0	1,0,0	4,0,0	4,0,0	426	100	1	1.0	0.319,NA,NA	0.19,NA,NA	0.129
2389	"Optc"	NA	chrNC_000067.7	-	133824936	133826175	133824936	133825809	133826079	133826175	2389	2,0,0	0,0,0	2,0,0	2,0,1	370	100	1	1.0	1.0,NA,NA	0.213,NA,0.0	0.893
2390	"Gm35254"	NA	chrNC_000074.7	+	62073144	62083552	62073144	62076809	62077069	62083552	2390	3,0,0	0,0,0	3,7,0	0,1,0	360	100	1	1.0	1.0,NA,NA	1.0,0.66,NA	0.17
2391	"Ypel4"	NA	chrNC_000068.8	+	84565344	84567309	84565344	84566776	84566982	84567309	2391	57,53,46	1,5,1	119,56,90	3,2,1	306	100	0.402083202601	0.865194480277773	0.949,0.776,0.938	0.928,0.901,0.967	-0.044
2392	"Mndal"	NA	chrNC_000067.7	-	173698943	173702038	173698943	173699111	173700417	173702038	2392	36,85,25	22,34,25	23,40,137	14,14,22	1406	100	0.0148510696414	0.13036390994807015	0.104,0.151,0.066	0.105,0.169,0.307	-0.087
2393	"Mndal"	NA	chrNC_000067.7	-	173698943	173702038	173698943	173699111	173701916	173702038	2393	131,194,101	5,6,0	67,90,240	0,0,0	2905	100	3.08180517883e-07	0.0001234262974121415	0.474,0.527,1.0	1.0,1.0,1.0	-0.333
